10000,,南京市,格林豪泰酒店,Z,90,APP,2,30.3,F,汉,2066,2,,FATHER,MATE,1,86.51,江苏省,CONSUME,,12,31.959354,118.747579,ANDROID,false,0
10000,,内江市,四川众志微科科技有限公司,Z,90,APP,3,38.5,M,汉,4340,4,,MATE,FRIENDS,1,70,四川省,CONSUME,,12,30.560714,104.054605,ANDROID,false,0
10000,102,三明市,聚春园大酒店,Z,90,XCX,2,28.3,M,汉,122,4,,PARENTS,FRIENDS,1,70,福建省,CONSUME,,12,31.854455894909069,117.135226966759291,ANDROID,,0
10000,102,河池市,河池市南门时尚商贸有限公司,H,54,XCX,2,38.3,F,壮,3816,2,,PARENTS,FRIENDS,1,70,广西壮族自治区,CONSUME,,12,24.695604926215278,108.0763037109375,ANDROID,,0
10000,105,潍坊市,寿光顺丰速运,F,17,APP,3,35.6,M,汉,4462,2,,PARENTS,FRIENDS,1,70,山东省,CONSUME,,12,36.852705,118.773019,ANDROID,false,0
10000,,北京市,儒林联众,Z,90,APP,3,47.3,F,汉,99999,3,,MATE,FRIENDS,1,70,北京市,CONSUME,,12,40.51098,115.914045,ANDROID,false,0
10000,105,北京市,王成林建材,E,24,XCX,3,33.7,M,汉,4945,2,,PARENTS,OTHER,1,70,北京市,CONSUME,,12,39.99308493346908,116.05489012654071,ANDROID,,0
10000,,绍兴市,河南炳焕标识有限公司诸暨分公司,C,24,APP,3,35.8,M,汉,5548,4,,PARENTS,FRIENDS,2,70,浙江省,CONSUME,,12,29.804249,120.417012,ANDROID,false,0
10000,102,杭州市,浙大紫金港幼儿园,P,13,XCX,4,27.7,F,汉,2704,2,,FATHER,FRIENDS,2,83.673,浙江省,CONSUME,,12,30.304803706689286,120.08065080351965,IOS,,0
10000,,眉山市,赵武利个人工作室,Z,90,APP,2,37.5,M,汉,5292,2,,FATHER,RELATIVES,3,70,四川省,CONSUME,,12,30.184065,103.859743,ANDROID,false,0
10000,310,阿坝藏族羌族自治州,中英人寿保险有限公司,J,13,XCX,3,36.3,F,汉,4536,3,,PARENTS,MATE,1,70,四川省,CONSUME,,12,30.687335789693806,104.0449561058866,ANDROID,,1
10000,103,西安市,长安区永鑫租赁站,L,17,APP,2,50.7,M,汉,1582,2,,PARENTS,FRIENDS,1,70,陕西省,CONSUME,,12,34.282331490859267,108.943468583646,ANDROID,,1
10000,102,张家口市,暂未提供公司名称,Z,90,APP,2,32.2,M,汉,5384,2,,FATHER,COLLEAGUE,1,70,河北省,CONSUME,,12,39.847641515435608,116.29494364328255,ANDROID,false,0
10000,102,长沙市,个体经营,Z,90,APP,2,33.2,F,汉,5202,4,,RELATIVES,MOTHER,1,70,湖南省,CONSUME,,12,28.195174280211288,112.93668035979853,ANDROID,,0
10000,102,杭州市,宁波一里暖通科技有限公司,G,13,APP,4,50.8,M,汉,4214,4,,MATE,COLLEAGUE,1,88.491,浙江省,CONSUME,,12,24.326370359436007,103.39579787623008,ANDROID,false,0
10000,308,阜阳市,江苏省精陶厂有限公司,O,17,APP,2,37.0,M,汉,5929,2,,MATE,CHILDREN,1,93.8,安徽省,CONSUME,,12,31.27830059620089,119.83911396506587,ANDROID,false,1
10000,102,云浮市,云浮市宝嘉创业制衣厂有限公司,C,24,XCX,2,39.3,M,汉,2899,4,,PARENTS,FRIENDS,1,70,广东省,CONSUME,,12,22.68593530104953,112.04713121060142,ANDROID,false,1
10000,,安阳市,田林宇个人工作室,Z,90,APP,2,31.3,M,汉,6728,2,,MATE,MOTHER,1,70,河南省,CONSUME,,12,36.081881271541679,113.81171942051998,ANDROID,,0
10000,103,衡水市,长安区朱风强办公用品店,H,54,APP,4,42.4,M,汉,4616,2,,CHILDREN,SIBLING,1,80.322,河北省,CONSUME,,12,36.93541440264775,114.79770437628027,ANDROID,false,0
10000,105,泉州市,李伟雄个人工作室,Z,90,APP,2,44.4,M,汉,962,2,,FATHER,OTHER,1,90.536,福建省,CONSUME,,12,25.284776205109098,118.26017306806188,ANDROID,false,0
10000,102,揭阳市,广州市白云区大源佳信货运部,F,17,XCX,2,30.6,M,汉,6008,3,,FATHER,FRIENDS,2,78.563805,广东省,CONSUME,,12,23.3521187635451,113.38757880636425,ANDROID,,1
10000,,大理白族自治州,剑川县剑豪装饰,Z,90,APP,2,35.4,F,白,3964,4,,PARENTS,FRIENDS,3,70,云南省,CONSUME,,12,26.500210229994758,99.9239151966827,ANDROID,,0
10000,104,日照市,日照市怡然电器设备有限公司,C,24,APP,2,38.6,M,汉,6139,3,,MATE,SIBLING,1,90.309,山东省,CONSUME,,12,35.587551994012908,118.84252221164876,ANDROID,false,0
10000,102,朔州市,武日发个人工作室,Z,90,XCX,4,27.3,M,汉,785,4,,MATE,FATHER,2,70,山西省,CONSUME,,12,39.56276411590311,112.95596730454865,ANDROID,false,0
10000,,牡丹江市,北票市三宝营乡建鑫建筑施工服务队,E,24,APP,2,43.7,F,汉,3626,3,,MOTHER,MATE,1,70,黑龙江省,CONSUME,,12,41.474892,120.743215,ANDROID,false,0
10000,,西安市,陕西中海晴防水工程有限公司,Z,90,APP,3,30.6,M,汉,639,4,,PARENTS,FRIENDS,2,70,陕西省,CONSUME,,12,34.218784,108.880324,ANDROID,false,0
10000,103,桂林市,广西荔浦县阳光雨露植保有限公司,Z,90,APP,2,38.1,M,汉,5635,4,,FATHER,SIBLING,1,91.823,广西壮族自治区,CONSUME,,12,24.496629,110.399364,ANDROID,false,1
10000,102,宿州市,顾亭酒家,Z,90,APP,3,40.1,M,汉,4635,3,,PARENTS,RELATIVES,2,81.102,安徽省,CONSUME,,12,30.870348380746337,120.27170793580389,ANDROID,false,0
10000,102,廊坊市,述忘原创,H,54,APP,3,47.1,F,汉,3255,2,,PARENTS,FRIENDS,1,89.862,河北省,CONSUME,,12,39.9508869480908,116.81606881486137,ANDROID,false,0
10000,,高密市,山东星宇手套有限公司,C,24,APP,2,34.6,M,汉,5169,4,,PARENTS,FRIENDS,2,70,山东省,CONSUME,,12,36.37889642999369,119.84296654262363,ANDROID,false,0
