100000,105,重庆市,重庆邦诺物流有限公司,Z,90,APP,4,43.0,F,汉,4654,2,01,OTHER,OTHER,1,70,重庆市,CONSUME,01,,29.539146592881945,107.44935736762153,ANDROID,,0
100000,,果洛藏族自治州,果洛州委网信办,G,13,XCX,3,43.4,M,汉,5500,3,01,MATE,FATHER,1,70,青海省,CONSUME,01,,34.46843153211805,100.23874321831597,ANDROID,,0
100000,309,鞍山市,鞍山山申山申阔山申阔机山申阔机械山申阔机械制山申阔机械制造山申阔机械制造有山申阔机械制造有限山申阔机械制造有限公,Z,90,XCX,4,30.9,M,汉,5737,2,01,FATHER,COLLEAGUE,2,85.28,辽宁省,CONSUME,01,,41.097192292522517,122.93784504142049,IOS,,0
100000,103,红河哈尼族彝族自治州,云南海溯项目管理有限公司,H,54,APP,4,38.2,M,傣,5984,3,01,MATE,COLLEAGUE,1,83.05854,云南省,CONSUME,01,,24.412531501933765,103.40650179378744,IOS,,0
100000,403,铜仁市,小牛普惠,Z,90,APP,2,34.0,M,苗,651,4,01,PARENTS,MOTHER,1,82.93,贵州省,CONSUME,01,,27.73616,109.202194,ANDROID,,0
100000,103,武汉市,武汉奕海围棋培训学校,P,13,APP,4,31.9,M,汉,7238,2,01,MATE,RELATIVES,1,87.462,湖北省,CONSUME,01,,30.576400965678148,114.21555578393783,ANDROID,,0
100000,105,衡阳市,兴业银行,J,13,APP,4,28.8,M,汉,1225,4,01,PARENTS,FRIENDS,2,70,湖南省,CONSUME,01,,26.877689134130994,112.55024252415912,ANDROID,,0
100000,,淮安市,楼氏电子,Z,90,APP,4,32.7,M,汉,5855,2,01,FATHER,FRIENDS,1,70,江苏省,CONSUME,01,,31.377151,120.590746,ANDROID,,0
100000,105,广州市,郭静霞个人工作室,Z,90,XCX,3,40.0,F,汉,3448,4,01,MATE,SIBLING,1,86.985,广东省,CONSUME,01,,22.952450859855128,113.40083076400632,IOS,,0
100000,102,南京市,童敬宜个人工作室,E,24,APP,2,44.2,M,汉,4170,4,01,RELATIVES,RELATIVES,1,90.07676,江苏省,CONSUME,01,,32.06232317951851,118.67657204753823,ANDROID,,0
100000,,西安市,西安航天自动化股份有限公司,Z,90,APP,4,44.5,M,汉,7001,3,01,MATE,RELATIVES,1,90.982,陕西省,CONSUME,01,,34.203335,108.941956,ANDROID,,0
100000,104,台州市,杭州中亚机械有限公司,Z,90,XCX,4,25.9,M,汉,1584,3,01,PARENTS,FRIENDS,2,70,浙江省,CONSUME,01,,30.279640674979338,119.93574157630242,ANDROID,,1
100000,102,乐山市,重庆紫燕食品公司,C,24,APP,2,40.6,M,汉,4346,3,01,MATE,FATHER,1,95.0,四川省,CONSUME,01,,29.184347658262035,103.9693613004802,ANDROID,,0
100000,103,海东市,马文晶个人工作室,Z,90,APP,4,38.6,F,汉,4156,4,01,FATHER,SIBLING,1,90.862,青海省,CONSUME,01,,36.49015787856277,102.4099894114143,IOS,,0
100000,102,东莞市,胡甜个人工作室,Z,90,XCX,4,40.5,F,汉,4113,4,01,MATE,SIBLING,1,70,广东省,CONSUME,01,,23.014050775795796,113.75862935492954,IOS,,0
100000,102,南阳市,方城县环境保护局,S,11,APP,3,34.8,M,回,6957,4,01,MATE,SIBLING,1,86.377,河南省,CONSUME,01,,33.26037783782719,113.00148086173569,ANDROID,,0
100000,103,廊坊市,河北省廊坊市香河县安平镇谭庄村,Z,90,APP,2,55.9,M,汉,1163,4,01,RELATIVES,FRIENDS,1,70,河北省,CONSUME,01,,39.715163,116.937203,ANDROID,,0
100000,403,沧州市,张涛养殖场,A,27,APP,2,40.3,M,汉,3673,4,01,MATE,FATHER,1,75.12939,河北省,CONSUME,01,,38.459663590075617,116.86977800327307,ANDROID,,0
100000,104,通化市,王爽个人工作室,Z,90,APP,4,28.3,F,满,6590,4,01,MATE,FRIENDS,1,81.089,吉林省,CONSUME,01,,42.55330761498109,125.72715581822328,ANDROID,,0
100000,305,南充市,四川链家房地产经纪有限公司,O,17,XCX,3,31.9,M,汉,1094,2,01,SIBLING,MATE,1,70,四川省,CONSUME,01,,30.815500318817216,104.19730674368532,IOS,,0
100000,403,黄山市,浙江凯华门业有限公司,C,24,APP,2,46.7,M,汉,4521,3,01,MATE,COLLEAGUE,1,95.072,安徽省,CONSUME,01,,28.947565451939626,119.83482874769399,ANDROID,,0
100000,105,延安市,子长市数字化城市管理监督指挥中心,S,11,APP,4,32.5,M,汉,5678,2,01,FATHER,FRIENDS,2,87.36,陕西省,CONSUME,01,,36.63193520916154,109.54389983352645,IOS,,1
100000,105,贵港市,平南县雄威商贸有限公司,Z,90,APP,3,50.6,M,瑶,1999,3,01,FATHER,MATE,1,70,广西壮族自治区,CONSUME,02,,23.558344,110.387956,ANDROID,,0
100000,103,哈尔滨市,私营业主,Z,90,APP,3,33.0,M,汉,35,4,01,MATE,FRIENDS,1,76.0,黑龙江省,CONSUME,01,,34.793025143802768,113.56984335537219,ANDROID,,0
100000,103,广安市,鼎坚包装有限公司,C,24,APP,2,31.1,M,汉,6315,4,,COLLEAGUE,MATE,1,78.51295,四川省,CONSUME,03,,28.05817950224312,120.59909243202263,ANDROID,,0
100000,102,温州市,温州市图书馆星海分馆,S,11,APP,3,43.0,F,汉,3007,4,01,MATE,MATE,1,70,浙江省,CONSUME,01,,27.972619551311508,120.6488825934625,ANDROID,,0
100000,105,开封市,申杰个人工作室,Z,90,XCX,3,30.0,M,汉,471,4,01,MATE,MOTHER,2,70,河南省,CONSUME,01,,34.79922463973122,114.39428189557522,ANDROID,,1
100000,,北京市,北京捷思彤科技发展有限公司,G,13,APP,4,42.5,F,汉,6306,4,01,MATE,FATHER,1,85.189,北京市,CONSUME,01,,-36.691377,174.742333,ANDROID,,0
100000,,吴忠市,车万明个人工作室,Z,90,APP,2,55.0,M,汉,2114,3,01,MATE,FRIENDS,1,78.697,宁夏回族自治区,CONSUME,01,,38.0585,92.97786,ANDROID,,0
100000,102,定西市,甘肃省灏阳商贸有限公司,H,54,XCX,3,37.3,F,汉,3170,2,,MATE,MOTHER,1,84.176,甘肃省,CONSUME,04,,31.45358111055959,104.71198891644612,IOS,,0
100000,103,盐城市,卞月军个人工作室,Z,90,XCX,2,44.8,M,汉,3060,2,01,MATE,FRIENDS,1,85.70937,江苏省,CONSUME,01,,33.44056371919158,118.28905387397707,ANDROID,,0
100000,103,重庆市,重庆九黎旅游控股集团有限公司,O,17,APP,4,49.8,M,苗,228,3,01,PARENTS,FRIENDS,1,70,重庆市,CONSUME,01,,29.303452113342347,108.16957529456029,ANDROID,,0
100000,103,七台河市,马洪涛口腔诊所,Q,11,APP,4,35.7,M,汉,5481,2,01,PARENTS,COLLEAGUE,1,89.392,黑龙江省,CONSUME,01,,45.976625016911928,131.3801958278378,ANDROID,,0
100000,105,汕头市,海南乐居万家房地产经纪有限公司,K,17,XCX,3,33.1,F,汉,993,4,01,MATE,MOTHER,2,70,广东省,CONSUME,01,,23.378549512316459,116.71145842766625,ANDROID,,0
100000,102,安康市,汉滨区吉河镇中心卫生院,Q,11,APP,3,52.0,F,汉,2364,4,01,SIBLING,CHILDREN,1,91.953,陕西省,CONSUME,01,,32.56078779503082,108.9964558554898,ANDROID,,0
100000,102,成都市,蜀鼎工程建筑公司,E,24,APP,3,43.5,F,汉,1156,3,01,MATE,MOTHER,1,70,四川省,CONSUME,01,,30.57514387044555,103.52873343690055,ANDROID,,0
100000,104,深圳市,陈敏玲个人工作室,Z,90,APP,3,24.8,F,汉,2732,2,01,FATHER,FRIENDS,1,87.145,广东省,CONSUME,01,,22.796588228346378,113.92212123417193,IOS,,0
100000,105,海东地区,互助县第三中学,P,13,APP,4,41.9,M,汉,4709,2,01,MATE,COLLEAGUE,1,78.91349,青海省,CONSUME,01,,36.84253572803097,101.98856518087462,ANDROID,,0
