partner,amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,partner_label
LXJ_CODE,100000,,汕头市,自由职业,Z,90.0,APP,2,45.2,M,汉,3896,2,1.0,MATE,COLLEAGUE,1.0,97.5,广东省,CONSUME,1.0,,23.30118785300311,116.38566727355362,ANDROID,,0
LXJ_CODE,100000,,伊春市,闫泽个人工作室,Z,90.0,APP,4,22.8,M,汉,2697,4,1.0,PARENTS,FRIENDS,2.0,96.2,黑龙江省,CONSUME,1.0,,47.73288428336894,128.8085394396993,ANDROID,,0
LXJ_CODE,100000,104.0,漳州市,陈亚娟个人工作室,Z,90.0,APP,3,35.6,F,汉,3889,4,1.0,PARENTS,FRIENDS,1.0,70.0,福建省,CONSUME,1.0,,24.227739,117.91144,ANDROID,False,0
LXJ_CODE,100000,104.0,韶关市,韶关市浈江区美澳美科教育培训有限公司,Z,90.0,APP,4,46.3,M,汉,202,2,1.0,PARENTS,FRIENDS,2.0,70.0,广东省,CONSUME,1.0,,24.814342,113.594383,ANDROID,False,0
JY_CODE,100000,105.0,福州市,鸿发石业有限公司,C,24.0,APP,2,34.0,M,汉,471,3,1.0,FATHER,SIBLING,2.0,100.0,福建省,CONSUME,1.0,,32.19748164648651,113.67747014750324,IOS,,0
RONG_CODE,100000,102.0,台州市,壹号装饰公司,,,APP,2,41.7,M,汉,3865,3,1.0,MATE,CHILDREN,1.0,70.0,浙江省,CONSUME,1.0,,28.388000519300864,121.37226238458469,ANDROID,,0
HXQB_CODE,100000,104.0,滁州市,华铮纸业有限公司,C,24.0,APP,2,42.5,M,汉,4138,2,1.0,MATE,PARENTS,1.0,81.438,安徽省,CONSUME,1.0,,30.99353311273232,121.51380323522014,ANDROID,,0
LXJ_CODE,100000,,武威市,赛维干洗店,H,54.0,APP,2,39.3,M,汉,4860,4,,PARENTS,FRIENDS,2.0,70.0,甘肃省,CONSUME,1.0,,37.910283,102.61562,ANDROID,False,0
AWJ_CODE,100000,,东莞市,柴火饭店,I,54.0,APP,2,27.3,M,汉,745,2,1.0,FRIENDS,FRIENDS,2.0,70.0,广东省,CONSUME,1.0,,22.92068,113.818769,ANDROID,,0
AWJ_CODE,100000,,衡阳市,金柏丽美容中心,O,17.0,XCX,2,25.2,F,汉,1222,4,,FATHER,SIBLING,2.0,70.0,湖南省,CONSUME,2.0,,22.676714,113.816701,IOS,,0
RONG_CODE,100000,103.0,宿迁市,兴盟包装有限公司,,,XCX,2,22.8,M,汉,1951,2,1.0,FATHER,FRIENDS,2.0,70.0,江苏省,CONSUME,1.0,,32.163058810763886,119.84915825737848,ANDROID,,0
HXQB_CODE,100000,,绍兴市,上海康克仕半导体科技有限公司绍兴分公司,G,13.0,APP,3,28.9,M,汉,586,2,1.0,MOTHER,MATE,2.0,70.0,浙江省,CONSUME,1.0,,29.994176,120.667762,ANDROID,,0
LXJ_CODE,100000,,绍兴市,上海康克仕半导体科技有限公司绍兴分公司,G,13.0,APP,3,28.9,M,汉,586,2,1.0,MOTHER,MATE,2.0,70.0,浙江省,CONSUME,1.0,,29.994176,120.667762,ANDROID,False,0
AWJ_CODE,100000,103.0,宿迁市,兴盟包装有限公司,Z,90.0,XCX,2,22.8,M,汉,1951,2,1.0,FATHER,FRIENDS,2.0,70.0,江苏省,CONSUME,1.0,,32.163058810763886,119.84915825737848,ANDROID,,0
RONG_CODE,100000,,广安市,北京中科软科技有限公司,,,APP,3,31.0,M,汉,6610,2,1.0,MOTHER,FRIENDS,2.0,88.706,四川省,CONSUME,1.0,,30.629352,104.147315,ANDROID,,0
RONG_CODE,100000,,黔东南苗族侗族自治州,佛山市时凯塑料科技有限公司,,,APP,2,24.6,M,苗,2516,2,1.0,SIBLING,RELATIVES,1.0,70.0,贵州省,CONSUME,1.0,,23.108708,112.921991,ANDROID,,0
LXJ_CODE,100000,105.0,成都市,四川欣创博保安服务有限公司,Z,90.0,APP,3,46.0,M,汉,3116,2,1.0,MOTHER,COLLEAGUE,3.0,97.15,四川省,CONSUME,1.0,,30.649565,104.031574,ANDROID,False,0
LXJ_CODE,100000,,成都市,秦辉个人工作室,Z,90.0,XCX,3,39.6,M,汉,6067,2,1.0,MOTHER,FATHER,1.0,78.537,四川省,CONSUME,1.0,,30.982248263888888,103.622451171875,ANDROID,,0
AWJ_CODE,100000,,泰州市,江苏博联港口有限公司,Z,90.0,APP,3,34.3,M,汉,149,4,1.0,MATE,FATHER,1.0,97.15,江苏省,CONSUME,1.0,,31.697392925845968,120.18446699411072,ANDROID,,0
LXJ_CODE,100000,102.0,潍坊市,友谊毛绒玩具,Z,90.0,APP,2,35.9,F,汉,6142,4,1.0,PARENTS,OTHER,1.0,87.58,山东省,CONSUME,1.0,,36.730606,119.011654,ANDROID,False,0
LXJ_CODE,100000,,宁德市,符春寿个人工作室,Z,90.0,APP,2,54.9,M,汉,479,2,1.0,MATE,FRIENDS,1.0,92.8,福建省,CONSUME,1.0,,27.30290460513253,119.56093084507542,ANDROID,,0
AWJ_CODE,100000,,昭通市,鼎尚台球俱乐部,Z,90.0,APP,3,22.2,F,汉,1800,2,1.0,FATHER,FRIENDS,2.0,97.15,云南省,CONSUME,1.0,,27.76805608341882,105.08207982988168,ANDROID,,0
AWJ_CODE,100000,,汕头市,广东汕头市潮南区应急办,Z,90.0,APP,2,47.3,M,汉,2138,2,1.0,SIBLING,RELATIVES,1.0,70.0,广东省,CONSUME,1.0,,23.21615,116.365866,ANDROID,,0
RONG_CODE,100000,,邯郸市,北京一棒棒唐东坝体育发展有限公司,,,XCX,4,30.4,M,汉,60,4,1.0,MATE,FRIENDS,1.0,81.419,河北省,CONSUME,1.0,,39.95462212456597,116.54200927734377,ANDROID,,0
XYF_CODE,10000,102.0,南京市,江苏领跑者企业管理咨询有限公司,L,17.0,APP,4,54.1,M,汉,3318,3,,MATE,SIBLING,1.0,85.051,江苏省,CONSUME,,12.0,32.00956230478148,118.77919814814172,ANDROID,False,0
RONG_CODE,100000,104.0,泉州市,天朝上品,,,APP,3,38.7,M,汉,4117,3,1.0,SIBLING,FATHER,1.0,70.0,福建省,CONSUME,1.0,,25.07400761413741,118.23740983206582,ANDROID,,0
RONG_CODE,100000,105.0,茂名市,殷海清个人工作室,,,APP,4,30.3,F,汉,5727,4,1.0,MATE,FATHER,1.0,70.0,广东省,CONSUME,1.0,,21.609876707743187,110.58465921248909,ANDROID,,0
AWJ_CODE,100000,104.0,广元市,海悦酒店,Z,90.0,XCX,3,29.9,F,汉,1616,3,1.0,PARENTS,FATHER,1.0,70.0,四川省,CONSUME,1.0,,32.42078617710355,105.88576291795457,ANDROID,,0
LXJ_CODE,100000,,惠州市,佑龙之轮滑有限公司,Z,90.0,APP,4,23.0,F,汉,1655,2,1.0,PARENTS,FRIENDS,2.0,96.66,广东省,CONSUME,1.0,,23.50212502690348,114.48953172914592,ANDROID,,0
AWJ_CODE,100000,,呼和浩特市,九十九顶毡房餐饮有限公司,Z,90.0,APP,2,28.6,F,汉,758,2,1.0,MOTHER,FRIENDS,2.0,70.0,内蒙古自治区,CONSUME,1.0,,40.039321,116.364984,ANDROID,,0
RONG_CODE,100000,102.0,重庆市,重庆重型汽车集团专用汽车有限责任公司,,,APP,3,33.8,M,汉,5695,2,1.0,FATHER,MATE,1.0,70.0,重庆市,CONSUME,1.0,,29.552666,106.480526,ANDROID,,0
RONG_CODE,100000,,荆州市,上海付曾贸易有限公司,,,APP,2,32.1,M,汉,73,4,1.0,COLLEAGUE,MOTHER,1.0,70.0,湖北省,CONSUME,1.0,,29.905370398613137,112.08608020776587,ANDROID,,0
AWJ_CODE,100000,,肇庆市,世纪信佳,Z,90.0,APP,3,26.8,M,汉,132,2,1.0,MOTHER,SIBLING,2.0,70.0,广东省,CONSUME,1.0,,22.338424,113.420261,ANDROID,,0
LXJ_CODE,100000,,重庆市,云南福泽尔安防信息技术有限公司,G,13.0,APP,3,29.8,M,汉,2262,2,1.0,MOTHER,COLLEAGUE,2.0,95.267,重庆市,CONSUME,1.0,,25.06706081814236,102.71446451822916,ANDROID,,0
