100000,,潍坊市,青岛奥新绿化有限公司,Z,90,APP,3,22.9,M,汉,3531,2,01,FATHER,FRIENDS,2,79.72,山东省,CONSUME,01,,36.41910831093215,119.3877181559356,ANDROID,,0
100000,105,上海市,上海东湖物业管理有限公司,Z,90,APP,4,34.0,M,汉,5214,2,01,MATE,FRIENDS,1,70,上海市,CONSUME,01,,31.252199,121.587209,ANDROID,false,0
100000,105,合肥市,无锡台亿达精密工业有限公司,Z,90,XCX,2,43.4,M,汉,4191,3,01,FRIENDS,MATE,1,70,安徽省,CONSUME,01,,31.465311377220304,120.46176270148692,ANDROID,,0
100000,103,廊坊市,麗枫酒店,I,54,XCX,2,33.8,F,汉,4539,4,01,MATE,FATHER,1,70,河北省,CONSUME,01,,39.57299547575273,116.70995206704593,ANDROID,,1
100000,,南宁市,乐瑞机电科技有限公司,Z,90,APP,2,41.1,M,壮,4296,2,01,MATE,CHILDREN,1,89.41382,广西壮族自治区,CONSUME,01,,23.107641,113.804116,ANDROID,,0
100000,,钦州市,广东省东莞市凤岗镇雷杰斯有限公司,Z,90,APP,2,23.0,M,汉,2688,2,01,PARENTS,SIBLING,2,95.51,广西壮族自治区,CONSUME,01,,22.723114484642907,114.1874391320064,ANDROID,,0
100000,,临高县,符祖晶个人工作室,Z,90,APP,4,22.5,M,汉,2109,2,01,PARENTS,SIBLING,2,97.15,海南省,CONSUME,01,,19.82654396407638,109.67014575615778,ANDROID,,0
100000,,汕头市,深圳市建安劳务分包有限公司,E,24,APP,2,44.7,M,汉,3430,4,01,PARENTS,OTHER,1,70,广东省,CONSUME,01,,23.280732498618677,116.61357340000667,ANDROID,,0
100000,,滨州市,兄弟情餐饮有限公司,Z,90,APP,2,33.0,F,汉,7196,2,01,MATE,SIBLING,1,89.16,山东省,CONSUME,01,,37.67774931098461,117.74789297799424,ANDROID,,0
100000,,朝阳市,中蓝电子,Z,90,APP,4,29.3,M,汉,7078,2,01,FATHER,SIBLING,2,96.66,辽宁省,CONSUME,01,,41.779123971579988,123.35174867307248,ANDROID,,0
100000,,昭通市,上海耳序,Z,90,APP,2,22.8,M,回,2754,4,01,PARENTS,COLLEAGUE,2,94.29,云南省,CONSUME,01,,29.29640009166523,120.00215371819877,ANDROID,,0
100000,,廊坊市,李芃霖个人工作室,Z,90,APP,3,23.9,M,汉,2173,2,01,PARENTS,PARENTS,2,70,河北省,CONSUME,01,,39.93874170070755,116.46934837017924,ANDROID,,0
