100000,102,商丘市,陕西省硕鑫鸿装饰有限公司,E,24,APP,2,31.9,M,汉,5571,3,01,PARENTS,FRIENDS,1,70,河南省,CONSUME,01,,35.190611030689627,107.91606082968497,ANDROID,false,0
100000,102,黄冈市,京东快递,F,17,APP,2,29.6,M,汉,2003,2,01,FATHER,MOTHER,2,70,湖北省,CONSUME,02,,30.731657,114.585706,ANDROID,false,0
100000,307,莆田市,紫龙珠宝有限公司,C,24,APP,2,38.9,M,汉,4127,2,01,PARENTS,SIBLING,1,70,福建省,CONSUME,02,,25.23697980383366,118.86490817457724,ANDROID,,0
100000,,苏州市,孚杰集团有限公司,Z,90,APP,3,25.1,M,汉,1588,2,01,MOTHER,COLLEAGUE,2,89.779,江苏省,CONSUME,01,,30.921204,120.53372,ANDROID,false,0
100000,,新乡市,浙江金腾机械制造有限公司,C,24,APP,2,28.0,M,汉,1008,2,01,MATE,FRIENDS,1,70,河南省,CONSUME,01,,30.098514,122.229926,ANDROID,false,0
100000,,红河哈尼族彝族自治州,李小囡个人工作室,Z,90,APP,3,33.8,F,彝,4827,4,01,PARENTS,RELATIVES,2,70,云南省,CONSUME,01,,24.484633,103.762842,ANDROID,false,0
100000,,黄山市,黄山精卫装饰工程有限公司,E,24,XCX,3,27.1,M,汉,966,2,,MATE,SIBLING,1,70,安徽省,CONSUME,01,,29.918724500868056,117.92151828342014,ANDROID,,0
100000,,菏泽市,滕州牧原农牧有限公司,Z,90,APP,2,29.6,M,汉,1043,4,01,MATE,SIBLING,1,84.22,山东省,CONSUME,01,,34.916064498084228,117.35077771374003,ANDROID,,0
100000,103,眉山市,洪雅洪泰公交有限责任公司,O,17,XCX,4,30.3,F,汉,186,4,01,MATE,SIBLING,1,90.431,四川省,CONSUME,01,,29.909834190684899,103.37264716559516,IOS,,0
100000,,梅州市,深圳市同益实业股份有限公司,C,24,XCX,3,33.8,M,汉,6394,4,01,MOTHER,SIBLING,1,87.708,广东省,CONSUME,01,,22.62264621310764,114.13602620442708,ANDROID,,0
100000,,伊春市,吴宏达个人工作室,Z,90,APP,4,23.0,M,汉,2125,2,01,PARENTS,FRIENDS,2,97.15,黑龙江省,CONSUME,01,,46.88438150907968,129.5557711629137,ANDROID,,0
100000,,池州市,建投鼎昇,H,54,APP,3,39.3,M,汉,4842,2,01,PARENTS,COLLEAGUE,1,70,安徽省,CONSUME,01,,30.659056,117.490326,ANDROID,false,0
100000,104,上饶市,象山大宇机械设备制造有限公司,C,24,XCX,3,34.8,M,汉,6671,4,01,MATE,RELATIVES,1,82.198,江西省,CONSUME,01,,29.47615895969887,121.95821762225602,ANDROID,,0
100000,,开封市,上海谨硕信息科技有限公司,Z,90,APP,2,29.4,M,汉,7025,4,01,MATE,FRIENDS,1,98.1,河南省,CONSUME,01,,34.29907809965117,114.72478780626457,ANDROID,,1
100000,,昆明市,阮愿强个人工作室,Z,90,APP,2,48.5,M,汉,769,3,01,MATE,COLLEAGUE,1,70,云南省,CONSUME,01,,25.063366173961363,102.73811733709906,ANDROID,,0
100000,,南昌市,陈翔个人工作室,Z,90,APP,2,32.2,M,汉,761,2,01,PARENTS,FRIENDS,2,92.5,江西省,CONSUME,01,,28.72022167611862,115.73514029464119,ANDROID,,0
100000,103,廊坊市,霸州市四通家具厂,C,24,APP,2,41.9,F,汉,5205,4,01,PARENTS,COLLEAGUE,1,70,河北省,CONSUME,01,,40.114997956192897,116.65442983051054,ANDROID,false,0
