100000,307,天津市,中国联通,G,13,XCX,3,40.7,M,汉,3274,2,,PARENTS,COLLEAGUE,1,70,天津市,CONSUME,01,,39.11697564019097,117.15533474392362,ANDROID,false,0
100000,105,南平市,福建省万亿保安服务有限公司福州分公司,O,17,APP,3,37.3,M,汉,5074,2,01,MATE,OTHER,1,70,福建省,CONSUME,01,,26.072658,119.246885,ANDROID,false,0
100000,,毕节市,桔子花开,Z,90,APP,2,23.3,F,汉,2602,4,01,MATE,FRIENDS,1,100.0,贵州省,CONSUME,01,,29.893770140910129,120.16604048555446,ANDROID,,0
100000,105,遵义市,京东方华灿光电,Z,90,XCX,2,26.1,M,汉,882,2,01,FATHER,MOTHER,2,79.112,贵州省,CONSUME,01,,29.410457628038195,120.12913004557292,ANDROID,false,0
100000,104,安康市,武汉文理学院,P,13,APP,4,33.6,F,汉,4604,4,01,FATHER,MATE,1,70,陕西省,CONSUME,02,,30.503911,114.152362,ANDROID,,0
100000,,普洱市,恒淞酒店,Z,90,APP,2,39.8,M,哈尼,5799,2,01,FATHER,FRIENDS,2,95.51,云南省,CONSUME,01,,23.14797153451671,101.85749093163718,ANDROID,,0
100000,,伊春市,白玉兰酒店,I,54,XCX,2,27.7,F,汉,1055,4,01,FATHER,SIBLING,2,70,黑龙江省,CONSUME,01,,31.341349283854168,120.6104847547743,ANDROID,,0
100000,,亳州市,好彩头新加坡料理,Z,90,APP,2,35.4,M,汉,3892,4,01,MATE,FRIENDS,1,98.1,安徽省,CONSUME,01,,33.24805624311292,116.05583995838058,ANDROID,,1
100000,,琼海市,务农用户,Z,90,APP,2,32.6,F,汉,5939,3,01,MATE,RELATIVES,1,70,海南省,CONSUME,01,,19.335898,110.535266,ANDROID,false,0
100000,,阳泉市,华阳集团公司一矿,C,24,APP,4,32.8,M,汉,6237,2,01,MATE,FRIENDS,1,70,山西省,CONSUME,02,,37.84434,113.60129,ANDROID,false,0
100000,,抚州市,义乌湘衡包装有限公司,Z,90,APP,3,22.6,M,汉,2807,4,01,PARENTS,SIBLING,2,77.0,江西省,CONSUME,01,,27.44072133671933,116.00643781111165,ANDROID,,0
100000,102,保山市,龙炬科技有限公司,Z,90,APP,4,26.9,M,汉,3071,2,01,FATHER,SIBLING,2,85.824,云南省,CONSUME,01,,24.602426,98.693984,ANDROID,false,0
100000,403,本溪市,乐悠悠电竞,R,17,APP,4,25.7,M,满,3084,2,01,MOTHER,COLLEAGUE,2,70,辽宁省,CONSUME,01,,41.81265896267361,123.37158935546876,ANDROID,,0
100000,,上海市,上海铁路局电务段,F,17,APP,3,44.6,M,汉,3904,3,01,MOTHER,FRIENDS,3,70,上海市,CONSUME,01,,31.30671,121.154143,ANDROID,false,0
100000,,商丘市,物流有限公司,R,17,APP,2,25.4,M,汉,1360,4,01,PARENTS,FRIENDS,2,70,河南省,CONSUME,01,,37.523205556740119,121.45438748000058,ANDROID,false,0
100000,104,常州市,勤业大润发,H,54,XCX,2,37.5,F,汉,4245,2,01,FATHER,SIBLING,1,70,江苏省,CONSUME,01,,31.765077582465278,119.94636203342014,ANDROID,,0
100000,105,黄骅市,黄骅市院内餐饮服务部,I,54,APP,3,35.3,F,汉,3904,4,01,PARENTS,FRIENDS,1,70,河北省,CONSUME,02,,38.040171,117.407744,ANDROID,,0
100000,,阜阳市,滴滴司机,Z,90,APP,2,26.0,M,汉,1408,2,01,MATE,FATHER,1,100.0,安徽省,CONSUME,01,,32.77157243704281,115.57689436216987,ANDROID,,0
100000,105,十堰市,湖北上舍建筑装饰工程有限公司,E,24,XCX,3,35.3,M,汉,4952,4,01,FATHER,SIBLING,2,70,湖北省,CONSUME,01,,32.614656,110.80213,IOS,,0
100000,,重庆市,赵越个人工作室,Z,90,APP,3,23.1,F,汉,2045,4,01,PARENTS,FRIENDS,2,100.0,重庆市,CONSUME,01,,30.99792402777497,108.31150997887646,ANDROID,,0
100000,,牡丹江市,雷地gag,Z,90,APP,3,23.3,M,汉,2448,2,01,PARENTS,FRIENDS,2,98.0,黑龙江省,CONSUME,01,,21.440623461861028,110.86206808100302,ANDROID,,0
100000,103,张家口市,个体工商户,Z,90,APP,2,39.3,M,汉,4024,4,01,MOTHER,CHILDREN,1,70,河北省,CONSUME,01,,41.54176421849483,113.61633216056326,ANDROID,false,1
100000,105,烟台市,烟台盛芮土石方有限公司,Z,90,APP,2,35.1,M,汉,6254,4,01,MATE,FATHER,1,90.217,山东省,CONSUME,02,,37.812821,120.805586,ANDROID,false,0
100000,104,重庆市,潮汇酒店,I,54,APP,2,32.2,M,汉,7011,2,01,PARENTS,COLLEAGUE,2,81.293,重庆市,CONSUME,01,,30.950782335069444,121.31239067925347,ANDROID,false,0
100000,,重庆市,铁路集团公司成都局,Z,90,XCX,3,32.0,M,汉,1387,3,01,MATE,COLLEAGUE,1,70,重庆市,CONSUME,01,,26.76656852754844,104.4239607649073,ANDROID,,0
100000,102,揭阳市,强盛打纽,H,54,XCX,2,27.9,M,汉,6837,3,01,MOTHER,RELATIVES,2,90.691,广东省,CONSUME,01,,23.30709190245414,116.16930657395094,ANDROID,,0
100000,105,金华市,义乌给力科技网络有限公司,G,13,APP,3,25.7,M,汉,2795,3,01,FATHER,FRIENDS,2,78.234955,浙江省,CONSUME,01,,29.314616136674784,120.19570179922725,ANDROID,false,0
100000,105,松原市,北京市朝阳区第二外国语学校,I,54,APP,3,40.2,M,汉,5366,2,01,PARENTS,FRIENDS,2,90.543,吉林省,CONSUME,01,,41.806717478941397,123.47269598795259,ANDROID,false,0
100000,104,重庆市,中国邮政储蓄银行,J,13,APP,3,29.6,M,汉,2034,2,01,PARENTS,FRIENDS,2,93.391,重庆市,CONSUME,01,,30.203549341664883,105.86156694858859,ANDROID,false,0
100000,,大庆市,快乐爱斯米牛排自助,H,54,APP,3,24.7,M,汉,1901,4,01,FATHER,FATHER,2,70,黑龙江省,CONSUME,02,,39.09951850043403,121.71469889322917,ANDROID,,0
100000,102,重庆市,阳光棋牌室,H,54,XCX,2,43.8,F,汉,1698,4,01,MATE,SIBLING,2,70,重庆市,CONSUME,01,,29.536903,106.573764,ANDROID,,0
100000,,武威市,南京今日商讯信息科技有限公司,Z,90,APP,3,26.6,M,藏,694,3,01,FATHER,FRIENDS,2,78.751,甘肃省,CONSUME,01,,31.95653,118.717259,ANDROID,false,0
100000,,自贡市,四川金管家商务咨询有限公司,Z,90,APP,3,33.8,M,汉,4473,4,01,MATE,FATHER,1,96.66,四川省,CONSUME,01,,27.576240966559515,116.64339884970856,ANDROID,,0
100000,104,淄博市,胡凤个人工作室,G,13,XCX,3,29.6,F,汉,6464,4,01,PARENTS,RELATIVES,1,75.519,山东省,CONSUME,01,,36.77861083984375,118.02874430338542,ANDROID,,0
100000,,楚雄彝族自治州,浙江庄辰科技有限公司,Z,90,APP,4,23.0,M,彝,1992,4,01,FATHER,FRIENDS,2,97.5,云南省,CONSUME,01,,30.549874143584196,120.1020632737472,ANDROID,,0
100000,,邢台市,中伟轴承有限公司,Z,90,APP,2,30.5,M,汉,6111,2,01,PARENTS,FRIENDS,1,90.424,河北省,CONSUME,01,,36.783039,115.446909,ANDROID,false,0
100000,,黔东南苗族侗族自治州,天澜服装厂,Z,90,APP,3,45.7,M,侗,956,2,01,MATE,SIBLING,1,95.51,贵州省,CONSUME,01,,25.913561459206169,109.18857189784507,ANDROID,,0
100000,103,肇庆市,和发酒店,Z,90,APP,2,31.9,M,汉,6296,3,01,FATHER,SIBLING,2,70,广东省,CONSUME,01,,22.513126,113.041352,ANDROID,false,0
100000,,祁阳市,海口市潘语赖电子商务行,Z,90,APP,2,22.7,M,汉,3047,2,01,PARENTS,FRIENDS,2,100.0,湖南省,CONSUME,01,,26.542254496309785,112.08067834389648,ANDROID,,0
100000,102,来宾市,罗林美个人工作室,Z,90,XCX,2,35.5,F,壮,4245,4,,FATHER,RELATIVES,2,88.393,广西壮族自治区,CONSUME,04,,23.747791910526936,109.21920337663897,ANDROID,false,0
100000,104,内江市,深圳视觉科技有限公司,Z,90,APP,2,36.1,M,汉,4773,2,01,PARENTS,FRIENDS,2,70,四川省,CONSUME,01,,22.697422496770775,114.00827187462717,ANDROID,false,0
100000,,沧州市,绿荫小馆,Z,90,APP,2,25.7,M,汉,649,2,01,PARENTS,FRIENDS,2,79.0,河北省,CONSUME,01,,38.795070106374769,116.12844711817445,ANDROID,,0
100000,,盐城市,星诺护肤造型,Z,90,APP,2,25.5,F,汉,637,2,01,FATHER,FRIENDS,2,96.2,江苏省,CONSUME,01,,34.0172271464115,120.06800294236979,ANDROID,,0
100000,102,邯郸市,钱氏中医院,Z,90,APP,3,39.5,M,汉,4655,3,01,PARENTS,COLLEAGUE,1,70,河北省,CONSUME,01,,36.45128369116835,114.43368238108285,ANDROID,,0
100000,102,淮安市,无锡益精制冷设备有限公司,Z,90,APP,2,33.9,M,汉,664,2,01,FRIENDS,FATHER,2,89.488,江苏省,CONSUME,01,,31.440533756379958,120.28886288603755,ANDROID,false,0
100000,,鄂州市,湖北粮食有限公司,Z,90,XCX,4,26.9,M,汉,106,4,01,FATHER,FRIENDS,2,70,湖北省,CONSUME,01,,30.369903700086805,114.88124050564237,ANDROID,,0
100000,301,南通市,南通市烟草公司如东分公司,C,24,XCX,4,43.6,M,汉,4448,3,,MOTHER,COLLEAGUE,3,70,江苏省,CONSUME,01,,32.44983,121.046441,ANDROID,,0
